t,Xd_x,Xd_y,Xd_z,Xd_dot_x,Xd_dot_y,Xd_dot_z,Xd_ddot_x,Xd_ddot_y,Xd_ddot_z,X_x,X_y,X_z,Xdot_x,Xdot_y,Xdot_z,Qd_x,Qd_y,Qd_z,Qd_w,Q_x,Q_y,Q_z,Q_w,omega_x,omega_y,omega_z
22.190552500000194,-0.46500839697795066,-0.13472163388866137,0.15000000000000013,-0.42788580299151446,-0.3443676703198338,-3.3831996780142173e-16,-0.20688087415577844,-0.35095514623624613,4.572072621335572e-16,-0.47313019634331377,-0.14243836360435322,0.1471133757850939,-0.07407629661255535,-0.0622791606877862,-0.0004202374783463785,1.0,0.0,0.0,6.123233995736766e-17,-0.3692556872002509,-0.3727128970015338,0.8191045193708067,0.23195499612061415,0.07428085872544499,0.15810699518004856,0.07030358486864116
22.292224600001646,-0.47054104094785776,-0.13917965787997216,0.15000000000000016,-0.4303493526260732,-0.34884318371673145,-3.3191420075849344e-16,-0.13318644840741012,-0.28901238555253306,5.215533705633312e-16,-0.47825078376190266,-0.14670383181610044,0.14704380309803697,-0.05006062321789978,-0.04257245905997977,-0.0011150375146453716,1.0,0.0,0.0,6.123233995736766e-17,-0.3637101921891482,-0.37395913485731913,0.8214910250610417,0.23026497193159268,0.015129388561785884,0.08875040728372373,0.08785414605661662
22.398294200000237,-0.4763138849148824,-0.14383122719169159,0.15000000000000016,-0.4329198573834156,-0.35351300173740063,-3.25230327039333e-16,-0.056292575713130066,-0.22438037701217006,5.886930683047298e-16,-0.48153239073394627,-0.14935535671945654,0.1465179504314362,-0.030757336221801983,-0.02518937410072368,-0.0051848559272585325,1.0,0.0,0.0,6.123233995736766e-17,-0.3584139629153023,-0.3758730052439323,0.8226945500368826,0.23115491008381003,0.04990923732351593,0.0883759070517626,0.04173750673808714
22.501658500001213,-0.48193957957934247,-0.14836422839660607,0.15000000000000016,-0.4354248401927472,-0.3580637864932231,-3.1871682469376623e-16,0.018641278695000707,-0.1613958328817911,6.541213808513301e-16,-0.486347840969718,-0.15330094142820505,0.1465067553272205,-0.046244140930485705,-0.03860533944304544,-0.0004816392304310108,1.0,0.0,0.0,6.123233995736766e-17,-0.3522444950844052,-0.377344734371718,0.8251310718376574,0.22955060751979847,0.021787096655730538,0.09689306490161853,0.09137737658069672
22.60878379999849,-0.4877155436494081,-0.1530351771949172,0.15000000000000016,-0.4377361330323167,-0.36247269798198145,-3.118793782663973e-16,0.08957782064923288,-0.10110934096708965,7.151584238810016e-16,-0.49216669260520407,-0.15792958698960458,0.14671126183010205,-0.05395303302184792,-0.04386598128993903,0.001527947299287083,1.0,0.0,0.0,6.123233995736766e-17,-0.3461339636044043,-0.37933644552680734,0.8265595669112752,0.23042227036907229,0.0518581060041607,0.10135806595464435,0.04865899285733941
22.694560899999487,-0.4918508283856193,-0.15653130316454908,0.15000000000000016,-0.437042626382965,-0.36325548103881444,-3.0563284118768303e-16,0.08630880581805347,-0.0974194997452712,7.035398866015735e-16,-0.49817517175591336,-0.16272900772441656,0.14672168216007422,-0.06958747805830702,-0.05681618653849536,-0.0004512669318799077,1.0,0.0,0.0,6.123233995736766e-17,-0.3399415472683935,-0.38084355915430984,0.8288723505675599,0.22884176707073445,0.0284965186517836,0.1161844284877267,0.10980723935949718
22.799595199998294,-0.49691396310898567,-0.16081186857256122,0.15000000000000013,-0.436193514938118,-0.36421390018736993,-2.9798474418795595e-16,0.0823063093616404,-0.09290175443735929,6.893144527350541e-16,-0.5042064842073974,-0.16765512579863048,0.14672346361488736,-0.05696608658785999,-0.047564550689892626,-0.0004128188800058173,1.0,0.0,0.0,6.123233995736766e-17,-0.33355749235115945,-0.38286854990997854,0.830320969014909,0.22960435797340356,0.053472143106639884,0.10703788149256142,0.05345714284198658
22.90376710000055,-0.501936115135501,-0.16505778566010537,0.15000000000000013,-0.43535127648378735,-0.3651645615724908,-2.903985534297083e-16,0.07833621044309332,-0.08842057726293003,6.752041642627579e-16,-0.5074888966513984,-0.17040875935089678,0.14620111988535134,-0.03135654410219604,-0.026620113379036015,-0.005232021615590753,1.0,0.0,0.0,6.123233995736766e-17,-0.3290358052449586,-0.3841966658206988,0.8319706759471247,0.22793234786476496,0.018218149967065486,0.06457292777166089,0.07564648601033873
22.989576700001635,-0.5060728606125311,-0.16855514659522036,0.15000000000000013,-0.43465752486134784,-0.3659476211382552,-2.8414980983505375e-16,0.07506604087077604,-0.08472943264798824,6.635815228713416e-16,-0.5122000238232175,-0.1745800783885611,0.14609145301401355,-0.054547417809506865,-0.04914806761226258,-0.0016718520840929662,1.0,0.0,0.0,6.123233995736766e-17,-0.3221187875472509,-0.386420063151537,0.8334785044195461,0.2285445343332624,0.07044716417042036,0.13982667707552002,0.07491371609853445
23.09202430000005,-0.5110120252095512,-0.17273090297415106,0.1500000000000001,-0.43382920378824696,-0.366882573531642,-2.7668897539166126e-16,0.0711615449651111,-0.08032230368493423,6.497043967094589e-16,-0.5170454299249723,-0.17874455478060486,0.14628822766349114,-0.04697590697644767,-0.04106430122513834,0.0016709867739906777,1.0,0.0,0.0,6.123233995736766e-17,-0.3170575513822426,-0.38780430923965503,0.8351929124399827,0.22701349267536944,0.022244787130227123,0.07549032433896237,0.0793574679863739
23.19656649999888,-0.5160516338112698,-0.17699157850997682,0.1500000000000001,-0.432984037784364,-0.36783653933524213,-2.690764156766838e-16,0.06717764631888348,-0.07582555031808155,6.35545062069194e-16,-0.5207822975433174,-0.18180702114513886,0.1458354034719968,-0.03554431531624923,-0.029498670675613844,-0.00455319797327376,1.0,0.0,0.0,6.123233995736766e-17,-0.31176544752120056,-0.38980852574325375,0.8361528333168541,0.22737646827667474,0.04981496288379923,0.08454117316707438,0.04964007863849515
23.298077499999636,-0.520945428668545,-0.1811289775966105,0.1500000000000001,-0.43216332542945296,-0.36876290352592206,-2.6168411430408273e-16,0.06330901598513786,-0.0714589039690707,6.217954071810475e-16,-0.5260085402805036,-0.18622307333593394,0.14601747196029569,-0.05109383085939561,-0.04393955147834082,0.0015036990253740504,1.0,0.0,0.0,6.123233995736766e-17,-0.3060237831866926,-0.3913499283684099,0.8379478462447787,0.22591610093988723,0.02801833056368037,0.08758340235452695,0.08551743999805805
23.405019699999684,-0.5261009419864581,-0.1854876433590202,0.15000000000000008,-0.431298721660942,-0.36973880935392966,-2.538964752043733e-16,0.05923349263579711,-0.06685873087978081,6.073104254930289e-16,-0.5315796240648962,-0.19087869708228944,0.14615752673188181,-0.05177344192004172,-0.04407081706128456,0.001040351114062163,1.0,0.0,0.0,6.123233995736766e-17,-0.30013421678469265,-0.3934073207745692,0.8390305202976662,0.22622536967599774,0.05054683420071468,0.09240403095905048,0.05451488456066174
23.489059100000304,-0.5301532923232439,-0.18891365345366337,0.15000000000000008,-0.4306191234994286,-0.370505893457283,-2.47775214336164e-16,0.056030038896303244,-0.06324289055154701,5.959249015302012e-16,-0.5368411018048109,-0.1953381385680084,0.14609878219499553,-0.062066421625778787,-0.053517148366137676,-0.001067958432859168,1.0,0.0,0.0,6.123233995736766e-17,-0.29451831191078937,-0.39497528448065344,0.8406775204698715,0.22475496696463598,0.03521537265151298,0.10171549133313157,0.10173609077322732
23.594165800001065,-0.5347131428572085,-0.19287213808316822,0.15000000000000008,-0.4301686974349157,-0.37101430371115185,-2.419564493464298e-16,0.05238398700180864,-0.059127475580382234,5.829663216379125e-16,-0.5422474254484572,-0.19998029199421424,0.1460426032487678,-0.05107015578131403,-0.044628985327658736,-0.0008233838470632299,1.0,0.0,0.0,6.123233995736766e-17,-0.28833827359664754,-0.39709291583042927,0.8417681089348381,0.22495489982851924,0.0527885477226317,0.0977189963719924,0.059637452516192194
23.702301799999987,-0.539344836245257,-0.1969066719784481,0.15000000000000008,-0.4297527526491777,-0.3714837938467664,-2.36187443010241e-16,0.048675011245961824,-0.05494103644155724,5.697841015155726e-16,-0.5453441626947331,-0.2025659964798906,0.14545358228820718,-0.028520217758413947,-0.024041765480264186,-0.005607062163362893,1.0,0.0,0.0,6.123233995736766e-17,-0.28440157009763767,-0.3984648890400467,0.8428669270944019,0.22342072942934885,0.021487327783368496,0.050254094400555796,0.06467084643768431
23.803156599999056,-0.5436647198392642,-0.20066959739761736,0.15000000000000008,-0.42936480964315776,-0.3719216774812105,-2.3080681140588373e-16,0.04521572709740461,-0.05103643217742655,5.574893203916687e-16,-0.5498625434161024,-0.20656697251812334,0.14536453293456011,-0.04447628964968166,-0.03995279599527579,-0.00113852453381845,1.0,0.0,0.0,6.123233995736766e-17,-0.27761076980099575,-0.4008020852762297,0.84401248128229,0.22345666328940939,0.059953626321287715,0.11016458647209718,0.07108211370307516
23.88999899999908,-0.5473843231067362,-0.20390963601898482,0.15000000000000008,-0.4290307742365587,-0.37229871389018004,-2.2617385904476136e-16,0.04223713650761715,-0.04767440205254239,5.469029916061509e-16,-0.5546149689148226,-0.21071917947838517,0.14575492413018235,-0.05435299906323179,-0.048201296003916164,0.004315617112094812,1.0,0.0,0.0,6.123233995736766e-17,-0.27275905940677037,-0.4022617276284483,0.8452709047119664,0.22204750762916428,0.03247048975797945,0.08196334246214597,0.08788080585922492
23.98994980000134,-0.5516654478498642,-0.20763879972628901,0.15000000000000008,-0.4286463119319958,-0.37273266874596134,-2.2084150353244486e-16,0.03880888974132852,-0.0438048306709241,5.347185216926778e-16,-0.5591333760555948,-0.21458915047470664,0.14555793504565095,-0.04491405700308789,-0.038991195142190974,-0.002211287086665494,1.0,0.0,0.0,6.123233995736766e-17,-0.2665458550908858,-0.40456067993584355,0.8461947291075211,0.2218973722565579,0.05796679620890344,0.09899280104234227,0.06903656787670542
24.100188000000344,-0.5563879369192831,-0.21175242310857578,0.15000000000000005,-0.42822221332711013,-0.373211362357106,-2.149594066228437e-16,0.03502720645656638,-0.03953632422705984,5.212778888133382e-16,-0.5622839139671928,-0.21730036931791322,0.14525754795144777,-0.028402658872647677,-0.024671153542819253,-0.002835427833643419,1.0,0.0,0.0,6.123233995736766e-17,-0.2628699539782654,-0.40585511315056055,0.8470935840264118,0.22048463512521382,0.021177373163487386,0.045182535589069185,0.05840880779191752
24.20471429999816,-0.5608646377358655,-0.21565194746615396,0.15000000000000005,-0.4278201875007091,-0.37366514171972665,-2.093834513053508e-16,0.03144234593066709,-0.03548997790376687,5.08536791628813e-16,-0.5664829583565307,-0.22095074277336932,0.14502698250841928,-0.039901988094413,-0.03511435649810882,-0.0024196685147683367,1.0,0.0,0.0,6.123233995736766e-17,-0.2564899954217333,-0.4082687110278805,0.8479714100674517,0.22016818469617702,0.05741835318022824,0.09541478129613998,0.0703164743216582
